Timestamp,Sensor_ID,Zone,Temp,Humidity,CO2,PM25,Illuminance,Sound,PMV,PPD,DA,AAI,NDVI,Comfort_Score,AQI_Class
2024-01-01 00:00:00,S1,Room1,27.025711604709482,47.764120652908424,550.0766576011335,26.502354533965704,374.68968540337,44.07474989142303,-0.23061136138120564,9.612227227624112,37.468968540337,0.4407474989142303,0.5902138998458293,0.9231295462062648,Good
2024-01-01 00:00:00,S2,Room2,25.04612037618326,42.02170900978945,710.3049193640255,15.071982369242736,384.83584420028217,41.31791529264268,-0.1306079168935826,14.612158337871652,38.483584420028215,0.4131791529264268,0.3266283356188974,0.9564640277021391,Good
2024-01-01 00:00:00,S3,Room3,25.970128582146096,48.0716424199036,579.443408191136,21.093930767463565,412.9399675694805,37.56066605703437,-0.010097130430567036,9.20194260861134,41.29399675694805,0.3756066605703437,0.3383907423840362,0.9966342898564776,Good
2024-01-01 01:00:00,S1,Room1,24.18410327709581,53.92340071850433,634.8334159935712,25.220087581568844,370.4665546563328,52.16480187883894,-0.4460749635862653,16.921499271725306,37.04665546563328,0.5216480187883894,0.5954656608036948,0.8513083454712449,Good
2024-01-01 01:00:00,S2,Room2,25.66848569626031,51.19018276868194,608.6837843313759,8.474165507907019,474.30438719450194,50.166250829141745,-0.16845467967850158,8.369093593570032,47.430438719450194,0.5016625082914175,0.6950181085524415,0.9438484401071662,Moderate
2024-01-01 01:00:00,S3,Room3,24.38155892582329,47.754255428857434,664.7528507835278,22.338903963274408,614.1990276572186,44.93271136038188,-0.18873983952821066,8.774796790564213,61.41990276572186,0.44932711360381883,0.314813595637509,0.9370867201572631,Moderate
2024-01-01 02:00:00,S1,Room1,24.468516181906605,58.113198168176204,618.2342663988293,22.970073277774418,436.3733875150168,48.09582730683468,-0.43576140882897124,20.715228176579423,43.63733875150168,0.48095827306834676,0.49917172889096695,0.8547461970570096,Good
2024-01-01 02:00:00,S2,Room2,24.089317046136788,45.308604786580084,597.8544877952421,16.01719324144189,372.0238777896142,46.30975533756236,-0.1600854463932576,13.201708927865152,37.202387778961416,0.4630975533756236,0.41698276858121003,0.9466381845355808,Good
2024-01-01 02:00:00,S3,Room3,20.730688795602745,52.298672141605884,459.05165372670797,25.56363925241671,402.02742484822704,42.787353760373435,-0.5482168635442319,22.964337270884638,40.20274248482271,0.42787353760373437,0.6964390311366767,0.817261045485256,Moderate
2024-01-01 03:00:00,S1,Room1,23.425094203495444,53.05031296382677,540.096373574009,15.232227666757858,447.70408613978833,41.934151133617135,-0.5188060226642851,24.3761204532857,44.77040861397883,0.41934151133617137,0.5076941562365496,0.827064659111905,Good
2024-01-01 03:00:00,S2,Room2,25.121796695847024,56.919384558842125,582.9625679144721,10.339688007336905,317.5632702275307,48.94818984081051,-0.5388323554439137,18.776647108878272,31.756327022753073,0.4894818984081051,0.6241142093219565,0.8203892148520288,Good
2024-01-01 03:00:00,S3,Room3,25.079771680759897,50.7908917053109,523.193720963716,23.211717917849196,481.4621233602185,38.798240007344084,-0.2894702271538173,12.789404543076346,48.146212336021854,0.38798240007344087,0.6419603993156147,0.9035099242820609,Moderate
2024-01-01 04:00:00,S1,Room1,22.932697243097603,52.888535623828794,772.6131383680322,21.701697586495683,462.6766104625638,46.95825678246527,-0.34354855810717266,11.870971162143453,46.26766104625638,0.4695825678246527,0.39107052647453694,0.8854838139642758,Good
2024-01-01 04:00:00,S2,Room2,25.182271083706436,51.732073088497266,516.4485476570488,19.408418045087473,332.64079785066144,54.64441972706271,-0.3704385374423731,15.408770748847463,33.264079785066144,0.5464441972706271,0.4396776490879886,0.876520487519209,Good
2024-01-01 04:00:00,S3,Room3,25.907419016133886,51.001782700774605,685.1919020776465,20.136087817894946,453.91311029769196,35.940557583782436,-0.2057135425865993,12.114270851731986,45.3913110297692,0.35940557583782434,0.41426290371814095,0.9314288191378002,Moderate
2024-01-01 05:00:00,S1,Room1,24.99825256594841,61.545560756214755,533.1747990493627,24.48160986430947,252.80845436405176,46.12442377196267,-0.5120310160550776,23.240620321101552,25.280845436405176,0.4612442377196267,0.45383439425731,0.8293229946483075,Poor
2024-01-01 05:00:00,S2,Room2,26.20400177257264,43.8369227266023,525.1957661234642,17.365707038378837,284.6582251918587,42.217387748588244,0.017713825447116513,14.35427650894233,28.46582251918587,0.4221738774858824,0.3152081578304325,0.9940953915176278,Moderate
2024-01-01 05:00:00,S3,Room3,26.859628996961515,53.188856116825946,522.3059340782611,17.76715111176598,422.275550990122,44.13581597591713,-0.22924703319663298,18.58494066393266,42.2275550990122,0.4413581597591713,0.613885210161744,0.923584322267789,Good
2024-01-01 06:00:00,S1,Room1,23.7715138224868,47.84544528513179,769.6915387769266,22.358276361487988,529.3382520433983,47.41746888659755,-0.3890827279938252,20.781654559876504,52.933825204339826,0.47417468886597547,0.41393544110118635,0.8703057573353916,Good
2024-01-01 06:00:00,S2,Room2,23.260519531826766,44.16113429823774,703.714190135875,21.772889471338434,113.49128013671373,54.7077849287671,-0.19737225479852047,17.94744509597041,11.349128013671372,0.547077849287671,0.5739902249959832,0.9342092484004931,Good
2024-01-01 06:00:00,S3,Room3,23.916119211183762,51.13691984870552,446.7504888266848,14.245040106108602,286.61345301536414,46.72763267985937,-0.29405547170473,11.8811094340946,28.661345301536414,0.4672763267985937,0.4264507179597441,0.9019815094317567,Moderate
2024-01-01 07:00:00,S1,Room1,24.56782908926442,51.81361141001623,427.75279420243214,16.053574706407566,345.8544200978361,37.30369682731974,-0.24161099611721354,10.83221992234427,34.58544200978361,0.3730369682731974,0.556609421218583,0.9194630012942622,Good
2024-01-01 07:00:00,S2,Room2,22.639740628873284,45.542747423574056,665.5762174942463,25.2901340638384,542.3932928390943,32.88460852240104,-0.2719422039469631,15.438844078939262,54.239329283909434,0.3288460852240104,0.475278941790043,0.9093525986843456,Good
2024-01-01 07:00:00,S3,Room3,19.925103037141692,44.31088142602052,514.4880394644822,15.313094864553559,313.4574803270877,45.33437052409445,-0.10764927796692658,12.152985559338532,31.34574803270877,0.45334370524094453,0.3398032931937933,0.9641169073443578,Good
2024-01-01 08:00:00,S1,Room1,26.174601947263284,47.88527034047688,640.3420051215195,19.08300968279532,454.21779628117656,44.04094207248276,-0.04943690101466018,12.988738020293203,45.421779628117655,0.4404094207248276,0.5166077164564359,0.9835210329951133,Moderate
2024-01-01 08:00:00,S2,Room2,23.482868498968468,44.02024843330762,584.4188022145877,24.86326590907069,385.022903888836,47.26972216989703,0.03817958149825948,9.76359162996519,38.5022903888836,0.47269722169897027,0.3319242776984545,0.9872734728339135,Moderate
2024-01-01 08:00:00,S3,Room3,24.558699739617804,53.71546554858476,733.0429735141646,26.920857234847993,355.26857667818064,47.901136270521214,-0.35338034887466435,14.067606977493288,35.526857667818064,0.47901136270521216,0.5421659678451485,0.8822065503751119,Moderate
2024-01-01 09:00:00,S1,Room1,22.373519613067884,53.574299329501805,582.1882074946785,13.77023512048925,302.27034747804817,44.34032630787963,-0.39104827809758785,20.82096556195176,30.227034747804815,0.4434032630787963,0.4921204498026229,0.8696505739674707,Good
2024-01-01 09:00:00,S2,Room2,25.156839822296828,47.04124790721669,509.27864026223017,23.20257746491039,315.62534270708835,47.820443150040276,-0.1291880970443217,15.583761940886433,31.562534270708834,0.47820443150040276,0.6081812672555662,0.9569373009852261,Moderate
2024-01-01 09:00:00,S3,Room3,27.36318848504063,54.21137351147218,576.3284119523072,20.02126802645904,378.7758329652543,35.33268345163937,-0.1975497154826662,11.950994309653325,37.87758329652543,0.3533268345163937,0.5804502172417143,0.9341500948391113,Poor
2024-01-01 10:00:00,S1,Room1,26.6693455787146,52.67175291043836,567.6134610633788,15.754056142831347,342.9475937558048,47.16013650778478,-0.20846575713049723,13.169315142609944,34.29475937558048,0.4716013650778478,0.5979598810505636,0.9305114142898343,Good
2024-01-01 10:00:00,S2,Room2,22.182370105473158,48.301979178098286,649.5483971260912,15.463563019847392,454.5508575051985,35.39849139594401,-0.34048132506801815,13.809626501360363,45.45508575051985,0.35398491395944015,0.5558645769744441,0.8865062249773272,Good
2024-01-01 10:00:00,S3,Room3,22.106759334044916,45.78433259632794,660.9439323068276,23.423722980285564,347.9092346364486,45.98705822350044,-0.331010840816734,15.620216816334679,34.79092346364486,0.45987058223500443,0.3955022793271709,0.8896630530610887,Good
2024-01-01 11:00:00,S1,Room1,23.322117356425224,49.1878047666494,411.92698745450764,32.076071749619665,367.7895409759432,47.303722819999756,-0.3000590690516589,17.001181381033177,36.77895409759432,0.47303722819999755,0.6489415945223586,0.8999803103161137,Good
2024-01-01 11:00:00,S2,Room2,26.199720908595946,47.697694678824014,630.5319689999687,18.611769672609835,301.0971685337952,41.9810825263669,-0.008355589783286432,9.167111795665729,30.109716853379517,0.419810825263669,0.623555973558702,0.9972148034055712,Good
2024-01-01 11:00:00,S3,Room3,24.68421843598346,47.250049212092335,698.6618268014366,19.59333675784192,354.75650496436015,45.6174168604054,-0.3070482574790629,17.14096514958126,35.47565049643602,0.45617416860405396,0.42180840256983027,0.8976505808403124,Good
